START DATE,END DATE,START TIME (PT),START TIME (MT),START TIME (CT),START TIME (ET),END TIME (PT),END TIME (MT),END TIME (CT),END TIME (ET),SUBJEC T,AWAY TEAM,HOME TEAM,LOCATION
11/12/2011,11/12/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,UNLV at New Mexico,UNLV,New Mexico,
11/12/2011,11/12/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Fresno State at New Mexico State,Fresno State,New Mexico State,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Rice at Northwestern,Rice,Northwestern,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Louisiana Tech at Ole Miss,Louisiana Tech,Ole Miss,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Nebraska at Penn State,Nebraska,Penn State,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Ohio State at Purdue,Ohio State,Purdue,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Florida at South Carolina,Florida,South Carolina,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Navy at Southern Methodist,Navy,Southern Methodist,
11/12/2011,11/12/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,UCF at Southern Miss,UCF,Southern Miss,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Oregon at Stanford,Oregon,Stanford,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Oklahoma State at Texas Tech,Oklahoma State,Texas Tech,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,North Texas at Troy,North Texas,Troy,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Marshall at Tulsa,Marshall,Tulsa,
11/12/2011,11/12/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Washington at USC,Washington,USC,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,UCLA at Utah,UCLA,Utah,
11/12/2011,11/12/2011,12:00 PM,1:00 PM,2:00 PM,3:00 PM,3:00 PM,4:00 PM,5:00 PM,6:00 PM,San Jose State at Utah State,San Jose State,Utah State,
11/12/2011,11/12/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,East Carolina at UTEP,East Carolina,UTEP,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Kentucky at Vanderbilt,Kentucky,Vanderbilt,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Duke at Virginia,Duke,Virginia,
11/12/2011,11/12/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Arizona State at Washington State,Arizona State,Washington State,
11/12/2011,11/12/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Maryland vs. Notre Dame*,none,none,neutral field
11/15/2011,11/15/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Ball State at Northern Illinois,Ball State,Northern Illinois,
11/16/2011,11/16/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Ohio at Bowling Green,Ohio,Bowling Green,
11/16/2011,11/16/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Western Michigan at Miami (OH),Western Michigan,Miami (OH),
11/17/2011,11/17/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Southern Miss at UAB,Southern Miss,UAB,
11/17/2011,11/17/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,North Carolina at Virginia Tech,North Carolina,Virginia Tech,
11/18/2011,11/18/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Toledo at Central Michigan,Toledo,Central Michigan,
11/18/2011,11/18/2011,6:00 PM,7:00 PM,8:00 PM,9:00 PM,9:00 PM,10:00 PM,11:00 PM,11:59 PM,Oklahoma State at Iowa State,Oklahoma State,Iowa State,
11/19/2011,11/19/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,UNLV at Air Force,UNLV,Air Force,
11/19/2011,11/19/2011,11:00 AM,12:00 PM,1:00 PM,2:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,Georgia Southern at Alabama,Georgia Southern,Alabama,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Arizona at Arizona State,Arizona,Arizona State,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Mississippi State at Arkansas,Mississippi State,Arkansas,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Samford at Auburn,Samford,Auburn,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Oklahoma at Baylor,Oklahoma,Baylor,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,New Mexico State at Brigham Young,New Mexico State,Brigham Young,
11/19/2011,11/19/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Akron at Buffalo,Akron,Buffalo,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Louisville at Connecticut,Louisville,Connecticut,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Georgia Tech at Duke,Georgia Tech,Duke,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,UCF at East Carolina,UCF,East Carolina,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Furman at Florida,Furman,Florida,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Virginia at Florida State,Virginia,Florida State,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Kentucky at Georgia,Kentucky,Georgia,
11/19/2011,11/20/2011,8:00 PM,9:00 PM,10:00 PM,11:00 PM,11:00 PM,11:59 PM,11:59 PM,11:59 PM,Fresno State at Hawaii,Fresno State,Hawaii,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Southern Methodist at Houston,Southern Methodist,Houston,
11/19/2011,11/19/2011,2:00 PM,3:00 PM,4:00 PM,5:00 PM,5:00 PM,6:00 PM,7:00 PM,8:00 PM,Utah State at Idaho,Utah State,Idaho,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Wisconsin at Illinois,Wisconsin,Illinois,
11/19/2011,11/19/2011,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,Eastern Michigan at Kent State,Eastern Michigan,Kent State,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Florida International at Louisiana-Monroe,Florida International,Louisiana-Monroe,
11/19/2011,11/19/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Marshall at Memphis,Marshall,Memphis,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Nebraska at Michigan,Nebraska,Michigan,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Indiana at Michigan State,Indiana,Michigan State,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Arkansas State at Middle Tennessee,Arkansas State,Middle Tennessee,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Texas Tech at Missouri,Texas Tech,Missouri,
11/19/2011,11/19/2011,1:05 PM,2:05 PM,3:05 PM,4:05 PM,4:05 PM,5:05 PM,6:05 PM,7:05 PM,Louisiana Tech at Nevada,Louisiana Tech,Nevada,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Clemson at North Carolina State,Clemson,North Carolina State,
11/19/2011,11/19/2011,1:00 PM,2:00 PM,3:00 PM,4:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,Western Kentucky at North Texas,Western Kentucky,North Texas,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Minnesota at Northwestern,Minnesota,Northwestern,
11/19/2011,11/19/2011,1:00 PM,2:00 PM,3:00 PM,4:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,Boston College at Notre Dame,Boston College,Notre Dame,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Penn State at Ohio State,Penn State,Ohio State,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,LSU at Ole Miss,LSU,Ole Miss,
11/19/2011,11/19/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,USC at Oregon,USC,Oregon,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Washington at Oregon State,Washington,Oregon State,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Iowa at Purdue,Iowa,Purdue,
11/19/2011,11/19/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Tulane at Rice,Tulane,Rice,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Cincinnati at Rutgers,Cincinnati,Rutgers,
11/19/2011,11/19/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Boise State at San Diego State,Boise State,San Diego State,
11/19/2011,11/19/2011,1:00 PM,2:00 PM,3:00 PM,4:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,Navy at San Jose State,Navy,San Jose State,
11/19/2011,11/19/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Citadel at South Carolina,Citadel,South Carolina,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Miami (FL) at South Florida,Miami (FL),South Florida,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,California at Stanford,California,Stanford,
11/19/2011,11/19/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Colorado State at TCU,Colorado State,TCU,
11/19/2011,11/19/2011,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,Army at Temple,Army,Temple,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Vanderbilt at Tennessee,Vanderbilt,Tennessee,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Kansas State at Texas,Kansas State,Texas,
11/19/2011,11/19/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Kansas at Texas A&M,Kansas,Texas A&M,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Florida Atlantic at Troy,Florida Atlantic,Troy,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Colorado at UCLA,Colorado,UCLA,
11/19/2011,11/19/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Tulsa at UTEP,Tulsa,UTEP,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Maryland at Wake Forest,Maryland,Wake Forest,
11/19/2011,11/19/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Utah at Washington State,Utah,Washington State,
11/19/2011,11/19/2011,11:00 AM,12:00 PM,1:00 PM,2:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,New Mexico at Wyoming,New Mexico,Wyoming,
11/22/2011,11/22/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,Miami (OH) at Ohio,Miami (OH),Ohio,
11/24/2011,11/24/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Texas at Texas A&M,Texas,Texas A&M,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Louisiana-Lafayette at Arizona,Louisiana-Lafayette,Arizona,
11/25/2011,11/25/2011,7:15 PM,8:15 PM,9:15 PM,10:15 PM,10:15 PM,11:15 PM,11:59 PM,11:59 PM,California at Arizona State,California,Arizona State,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Alabama at Auburn,Alabama,Auburn,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Toledo at Ball State,Toledo,Ball State,
11/25/2011,11/25/2011,11:00 AM,12:00 PM,1:00 PM,2:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,Wyoming at Boise State,Wyoming,Boise State,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Bowling Green at Buffalo,Bowling Green,Buffalo,
11/25/2011,11/25/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,Air Force at Colorado State,Air Force,Colorado State,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Rutgers at Connecticut,Rutgers,Connecticut,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Florida State at Florida,Florida State,Florida,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,UAB at Florida Atlantic,UAB,Florida Atlantic,
11/25/2011,11/25/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,San Jose State at Fresno State,San Jose State,Fresno State,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Georgia at Georgia Tech,Georgia,Georgia Tech,
11/25/2011,11/26/2011,8:00 PM,9:00 PM,10:00 PM,11:00 PM,11:00 PM,11:59 PM,11:59 PM,11:59 PM,Tulane at Hawaii,Tulane,Hawaii,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Purdue at Indiana,Purdue,Indiana,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Tennessee at Kentucky,Tennessee,Kentucky,
11/25/2011,11/25/2011,1:00 PM,2:00 PM,3:00 PM,4:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,New Mexico State at Louisiana Tech,New Mexico State,Louisiana Tech,
11/25/2011,11/25/2011,11:30 AM,12:30 PM,1:30 PM,2:30 PM,2:30 PM,3:30 PM,4:30 PM,5:30 PM,Arkansas at LSU,Arkansas,LSU,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,East Carolina at Marshall,East Carolina,Marshall,
11/25/2011,11/25/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Boston College at Miami (FL),Boston College,Miami (FL),
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Ohio State at Michigan,Ohio State,Michigan,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Florida International at Middle Tennessee,Florida International,Middle Tennessee,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Illinois at Minnesota,Illinois,Minnesota,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Ole Miss at Mississippi State,Ole Miss,Mississippi State,
11/25/2011,11/25/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Iowa at Nebraska,Iowa,Nebraska,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Duke at North Carolina,Duke,North Carolina,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Maryland at North Carolina State,Maryland,North Carolina State,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Eastern Michigan at Northern Illinois,Eastern Michigan,Northern Illinois,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Michigan State at Northwestern,Michigan State,Northwestern,
11/25/2011,11/25/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Iowa State at Oklahoma,Iowa State,Oklahoma,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Oregon State at Oregon,Oregon State,Oregon,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Clemson at South Carolina,Clemson,South Carolina,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Louisville at South Florida,Louisville,South Florida,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Rice at Southern Methodist,Rice,Southern Methodist,
11/25/2011,11/25/2011,1:00 PM,2:00 PM,3:00 PM,4:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,Memphis at Southern Miss,Memphis,Southern Miss,
11/25/2011,11/25/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Notre Dame at Stanford,Notre Dame,Stanford,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Cincinnati at Syracuse,Cincinnati,Syracuse,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Kent State at Temple,Kent State,Temple,
11/25/2011,11/25/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Houston at Tulsa,Houston,Tulsa,
11/25/2011,11/25/2011,4:00 PM,5:00 PM,6:00 PM,7:00 PM,7:00 PM,8:00 PM,9:00 PM,10:00 PM,UTEP at UCF,UTEP,UCF,
11/25/2011,11/25/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,San Diego State at UNLV,San Diego State,UNLV,
11/25/2011,11/25/2011,7:00 PM,8:00 PM,9:00 PM,10:00 PM,10:00 PM,11:00 PM,11:59 PM,11:59 PM,UCLA at USC,UCLA,USC,
11/25/2011,11/25/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Colorado at Utah,Colorado,Utah,
11/25/2011,11/25/2011,11:00 AM,12:00 PM,1:00 PM,2:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,Nevada at Utah State,Nevada,Utah State,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Virginia Tech at Virginia,Virginia Tech,Virginia,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Vanderbilt at Wake Forest,Vanderbilt,Wake Forest,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Washington State at Washington,Washington State,Washington,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Pittsburgh at West Virginia,Pittsburgh,West Virginia,
11/25/2011,11/25/2011,10:00 AM,11:00 AM,12:00 PM,1:00 PM,1:00 PM,2:00 PM,3:00 PM,4:00 PM,Troy at Western Kentucky,Troy,Western Kentucky,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Akron at Western Michigan,Akron,Western Michigan,
11/25/2011,11/25/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Penn State at Wisconsin,Penn State,Wisconsin,
11/25/2011,11/25/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Missouri vs. Kansas*,none,none,neutral field
11/25/2011,11/25/2011,12:30 PM,1:30 PM,2:30 PM,3:30 PM,3:30 PM,4:30 PM,5:30 PM,6:30 PM,Texas Tech vs. Baylor*,none,none,neutral field
12/1/2011,12/1/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,West Virginia at South Florida,West Virginia,South Florida,
12/3/2011,12/3/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Troy at Arkansas State,Troy,Arkansas State,
12/3/2011,12/3/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Texas at Baylor,Texas,Baylor,
12/3/2011,12/3/2011,3:00 PM,4:00 PM,5:00 PM,6:00 PM,6:00 PM,7:00 PM,8:00 PM,9:00 PM,New Mexico at Boise State,New Mexico,Boise State,
12/3/2011,12/3/2011,9:00 AM,10:00 AM,11:00 AM,12:00 PM,12:00 PM,1:00 PM,2:00 PM,3:00 PM,Connecticut at Cincinnati,Connecticut,Cincinnati,
12/3/2011,12/3/2011,11:00 AM,12:00 PM,1:00 PM,2:00 PM,2:00 PM,3:00 PM,4:00 PM,5:00 PM,Wyoming at Colorado State,Wyoming,Colorado State,
12/3/2011,12/3/2011,8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 PM,8:00 PM,8:00 PM,8:00 PM,Louisiana-Monroe at Florida Atlantic,Louisiana-Monroe,Florida Atlantic,
12/3/2011,12/3/2011,4:30 PM,5:30 PM,6:30 PM,7:30 PM,7:30 PM,8:30 PM,9:30 PM,10:30 PM,Brigham Young at Hawaii,Brigham Young,Hawaii,
12/3/2011,12/3/2011,9:30 AM,10:30 AM,11:30 AM,12:30 PM,12:30 PM,1:30 PM,2:30 PM,3:30 PM,Iowa State at Kansas State,Iowa State,Kansas State,
12/3/2011,12/3/2011,1:05 PM,2:05 PM,3:05 PM,4:05 PM,4:05 PM,5:05 PM,6:05 PM,7:05 PM,Idaho at Nevada,Idaho,Nevada,
12/3/2011,12/3/2011,5:00 PM,6:00 PM,7:00 PM,8:00 PM,8:00 PM,9:00 PM,10:00 PM,11:00 PM,Utah State at New Mexico State,Utah State,New Mexico State,
12/3/2011,12/3/2011,1:00 PM,2:00 PM,3:00 PM,4:00 PM,4:00 PM,5:00 PM,6:00 PM,7:00 PM,Middle Tennessee at North Texas,Middle Tennessee,North Texas,
